fixture_id,mac,board,chip_revision,flash_mb,psram_mb,status,firmware_rev,firmware_sha256,battery_chemistry,battery_capacity_mah,charge_limit_ma,ota_profile,ota_verified,role,install_location,first_seen_utc,last_verified_utc,notes
F2BE70,68:EE:8F:F2:BE:70,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,6000,2000,BubbyNet,true,perimeter,,2026-07-27T19:20:52Z,2026-08-18T02:54:59Z,"MCU replaced after STEMMA fault; battery wrapper scrape caused a brief spark/smoke and that cell must never be reused; batteryless USB verification then passed with reverse daisy chain, MSA311 and VL53L5CX healthy, no BQ fault; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18"
F2BE74,68:EE:8F:F2:BE:74,PowerFeather V2,0.2,8,2,quarantined,fixture-2026-08-08.1,B0A2D5181769DCA546BCBDC588F04F56B9DD60A7DD524778269088714C696F5D,Generic_LFP,15000,2000,BubbyNet,false,hardware_quarantine,NC bench quarantine,2026-08-09T04:03:17Z,2026-08-09T05:05:57Z,DO NOT INSTALL BATTERY - external sensor rail/bus fails under TMF load; bare Board.init passes; two TMFs and cables reproduced; replacement F2BF5C passed same chain
F2BE80,68:EE:8F:F2:BE:80,PowerFeather V2,0.2,8,2,enumerated,led-studio-2026-08-01.3,F451B0C6E9015C1340801FDA5F0732C2197479208BEE437EED742EF9FBCABF50,Generic_LFP,6000,500,ResonanceBench+BenPhone,true,perimeter_demo,NC perimeter light 2 (HEX + gobo + VL53L5CX),2026-08-02T02:45:00Z,2026-08-02T04:05:30Z,Nevada City first-three build; same image as F3FD88; mdns ledstudio-f2be80.local
F2BE8C,68:EE:8F:F2:BE:8C,PowerFeather V2,0.2,8,2,commissioned,fixture-2026-08-10.1,F7A75F222497879899A8578FC3ECE1C84B9DA3F6370BBAA427DB31493FDDC7A1,Generic_LFP,15000,2000,Party In The Woods,true,downlight,outer hanging ring - position TBD,2026-08-09T04:03:17Z,2026-08-10T23:46:01Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified
F2BE94,68:EE:8F:F2:BE:94,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,6000,2000,Party In The Woods,true,,,2026-07-27T19:20:52Z,2026-08-18T03:10:34Z,Unassigned; tentative canopy/downlight or extra; 6 Ah provisional (set 15 Ah if large enclosure); class_ovr=0 AUTO; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F2BEA4,68:EE:8F:F2:BE:A4,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,15000,2000,Party In The Woods,true,downlight,outer hanging ring - position TBD,2026-08-09T05:12:10Z,2026-08-18T02:57:54Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; canopy-solenoid OTA fx-260816-cef34a4-b exact revision survived A/B verify window; 300mA IPRECHG second low-VBAT canary exact/valid with 299-302mA observed; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F2BEB4,68:EE:8F:F2:BE:B4,PowerFeather V2,0.2,8,2,commissioned,fx-260828-d8f62c3-p,57F40023E1E599D60CF2A309E6A7AF2F94BF45716421309B2B3A15048B239097,Generic_LFP,6000,2000,Party In The Woods,true,uplight,trunk light - position TBD,2026-08-16T18:04:43Z,2026-08-28T23:21:16Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; allocated to 6 Ah trunk-light fleet (runtime auto-probe)
F2BED4,68:EE:8F:F2:BE:D4,PowerFeather V2,0.2,8,2,commissioned,fx-260816-prtrel1-b,6305E9713CE1DD3FDDD37C66FEF4FAB84FB1D6782AEBD8723BB12E989243297E,Generic_LFP,6000,2000,Party In The Woods,true,,,2026-07-27T19:11:49Z,2026-08-16T18:49:15Z,Unassigned; likely inner-ring canopy/downlight candidate; 6 Ah provisional (set 15 Ah if large enclosure); class_ovr=0 AUTO
F2BEE4,68:EE:8F:F2:BE:E4,PowerFeather V2,0.2,8,2,commissioned,fx-260829-b0ff5db-b,276D6558116A40DA15F32ECCF6BC7A940EF6D827BA965DDB81A8A8F5B0E27AE0,Generic_LFP,15000,2000,Party In The Woods,true,downlight,outer hanging ring - position TBD,2026-08-09T03:55:42Z,2026-08-29T15:37:36Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; canopy-solenoid OTA fx-260816-cef34a4-b exact revision survived A/B verify window; 300mA IPRECHG exact revision survived A/B verify window; universal-default exact revision survived A/B verify; 300mA IPRECHG and solenoid capability enabled; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18; exact-target USB canary fx-260829-b0ff5db-b passed with field/channel 11 and healthy downlight sensors; installed lifecycle fix prevents DAY_CHARGE from preempting PROTECT recovery proof
F2BEF4,68:EE:8F:F2:BE:F4,PowerFeather V2,0.2,8,2,commissioned,fx-260828-d8f62c3-p,57F40023E1E599D60CF2A309E6A7AF2F94BF45716421309B2B3A15048B239097,Generic_LFP,6000,2000,Party In The Woods,true,uplight,trunk light - position TBD,2026-08-16T18:14:35Z,2026-08-28T23:21:16Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; allocated to 6 Ah trunk-light fleet (runtime auto-probe); universal-default exact revision survived A/B verify; 300mA IPRECHG and solenoid capability enabled; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F2BF54,68:EE:8F:F2:BF:54,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,15000,2000,Party In The Woods,true,downlight,outer hanging ring - position TBD,2026-08-09T04:03:17Z,2026-08-18T02:57:54Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; canopy-solenoid OTA fx-260816-cef34a4-b exact revision survived A/B verify window; 300mA IPRECHG exact/valid confirmed by direct telemetry despite cached dashboard firmware identity; universal-default exact revision survived A/B verify; 300mA IPRECHG and solenoid capability enabled; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F2BF5C,68:EE:8F:F2:BF:5C,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,15000,2000,Party In The Woods,true,downlight,outer hanging ring - position TBD,2026-08-09T05:05:11Z,2026-08-18T03:05:07Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; canopy-solenoid OTA fx-260816-cef34a4-b exact revision survived A/B verify window; 300mA IPRECHG exact revision survived A/B verify window; universal-default exact revision survived A/B verify; 300mA IPRECHG and solenoid capability enabled; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F2BF60,68:EE:8F:F2:BF:60,PowerFeather V2,0.2,8,2,commissioned,fx-260829-b0ff5db-b,276D6558116A40DA15F32ECCF6BC7A940EF6D827BA965DDB81A8A8F5B0E27AE0,Generic_LFP,6000,2000,party-in-the-woods-v1,true,perimeter,,2026-08-17T21:46:43Z,2026-08-30T07:14:21Z,Replacement battery installed after the original measured 0.816 V; exact USB service-artifact flash and shared-WiFi commissioning passed; field/channel 11 and healthy MSA311/VL53L5CX verified; future dual-site production tail required
F2BF74,68:EE:8F:F2:BF:74,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,6000,2000,BubbyNet,true,perimeter,,2026-08-17T22:04:20Z,2026-08-18T02:57:55Z,Assembler omitted STEMMA cable; cable installed and post-reset serial check passed with MSA311 and VL53L5CX healthy; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F2BF7C,68:EE:8F:F2:BF:7C,PowerFeather V2,,,,commissioned,fx-260831-b3e2738-b,1C31B265A1DBA8544A7B02670E42382314D20FC0820CB67ED312AD43B25C349D,Generic_LFP,6000,2000,Party In The Woods,true,perimeter,,2026-08-17T22:04:20Z,2026-08-31T03:59:42Z,Physical perimeter identity reconciled from the 2026-08-17 inventory; exact fx-260831-b3e2738-b OTA verified past pending gate 2026-08-31; fresh field heartbeat reported class perimeter with healthy VL53L5CX and MSA311; prior commission_failed label came from the older MSA-required commissioning gate
F2BF8C,68:EE:8F:F2:BF:8C,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,15000,2000,Party In The Woods,true,downlight,outer hanging ring - position TBD,2026-08-09T02:31:04Z,2026-08-18T02:57:56Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F2BF90,68:EE:8F:F2:BF:90,PowerFeather V2,0.2,8,2,commissioned,fx-260828-d8f62c3-p,57F40023E1E599D60CF2A309E6A7AF2F94BF45716421309B2B3A15048B239097,Generic_LFP,6000,2000,Party In The Woods,true,uplight,trunk light - position TBD,2026-08-16T18:14:35Z,2026-08-28T23:21:16Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; allocated to 6 Ah trunk-light fleet (runtime auto-probe); universal-default exact revision survived A/B verify; 300mA IPRECHG and solenoid capability enabled; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F2BFA0,68:EE:8F:F2:BF:A0,PowerFeather V2,0.2,8,2,commissioned,led-studio-2026-07-29.3,ED2CB3DA07A6F18363D1273B6D2124D0858B4F8FDA7651690215F9A2058424E9,Generic_LFP,6000,500,WonkyHouse,true,interactive_demo,TN enclosure,2026-07-27T18:58:00Z,2026-07-30T02:21:42Z,Nonblocking sensor-reactive RGBW studio passed; MSA311/BMP581/TMF8820 live; WiFi RSSI and request latency exposed; observed DHCP 10.0.0.200; net-bench .4 rollback artifact retained
F2BFE0,68:EE:8F:F2:BF:E0,PowerFeather V2,0.2,8,2,commissioned,,,Generic_LFP,6000,2000,party-in-the-woods-v1,true,perimeter,,,2026-08-30T09:56:36Z,Existing image reported fx-260829-af1d4ec-p but its immutable manifest and binary SHA are unavailable in this checkout so firmware identity columns remain intentionally blank; original cell remained near 3.210 V after bulk-charge attempt and user installed a charged replacement battery; replacement measured 3.366 V and passed continuous 60 s guarded PROTECT release; shared-WiFi endpoint verified; field/channel 11 and healthy MSA311/VL53L5CX reads verified
F2BFEC,68:EE:8F:F2:BF:EC,PowerFeather V2,0.2,8,2,enumerated,led-studio-2026-08-01.3,F451B0C6E9015C1340801FDA5F0732C2197479208BEE437EED742EF9FBCABF50,Generic_LFP,6000,500,ResonanceBench+BenPhone,true,perimeter_demo,NC perimeter light 3 (HEX + gobo + VL53L5CX),2026-08-02T02:45:00Z,2026-08-02T04:05:30Z,Nevada City first-three build; same image as F3FD88; mdns ledstudio-f2bfec.local
F3FC8C,68:EE:8F:F3:FC:8C,PowerFeather V2,0.2,8,2,commissioned,fx-260828-d8f62c3-p,57F40023E1E599D60CF2A309E6A7AF2F94BF45716421309B2B3A15048B239097,Generic_LFP,6000,2000,Party In The Woods,true,uplight,trunk light - position TBD,2026-08-16T18:14:35Z,2026-08-28T23:21:16Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; allocated to 6 Ah trunk-light fleet (runtime auto-probe)
F3FC90,68:EE:8F:F3:FC:90,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,15000,2000,Party In The Woods,true,downlight,outer hanging ring - position TBD,2026-08-09T03:55:42Z,2026-08-18T02:58:03Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; canopy-solenoid OTA fx-260816-cef34a4-b exact revision survived A/B verify window; 300mA IPRECHG exact revision survived A/B verify window; universal-default exact revision survived A/B verify; 300mA IPRECHG and solenoid capability enabled; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F3FC9C,68:EE:8F:F3:FC:9C,PowerFeather V2,0.2,8,2,commissioned,fx-260828-d8f62c3-p,57F40023E1E599D60CF2A309E6A7AF2F94BF45716421309B2B3A15048B239097,Generic_LFP,6000,2000,Party In The Woods,true,uplight,trunk light - position TBD,2026-08-16T18:04:43Z,2026-08-28T23:21:16Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; allocated to 6 Ah trunk-light fleet (runtime auto-probe)
F3FCAC,68:EE:8F:F3:FC:AC,PowerFeather V2,0.2,8,2,commissioned,fx-260829-b0ff5db-b,276D6558116A40DA15F32ECCF6BC7A940EF6D827BA965DDB81A8A8F5B0E27AE0,Generic_LFP,6000,2000,party-in-the-woods-v1,true,perimeter,,2026-08-17T22:04:20Z,2026-08-30T10:16:13Z,Initial fx-260828-658b7d2-p retained a genuine 3.030 V PROTECT entry; exact fx-260829-b0ff5db-b USB service-artifact flash preserved NVS; uninterrupted externally powered recovery proof released cleanly; shared-WiFi endpoint 192.168.1.171 verified; field/channel 11 mesh rejoin and healthy MSA311/VL53L5CX reads verified with no pending OTA or BQ fault; future dual-site production tail required
F3FD28,68:EE:8F:F3:FD:28,PowerFeather V2,,,,commission_failed,fx-260831-b3e2738-b,1C31B265A1DBA8544A7B02670E42382314D20FC0820CB67ED312AD43B25C349D,Generic_LFP,6000,2000,Party In The Woods,true,perimeter,,2026-08-17T21:46:43Z,2026-08-31T03:59:42Z,Physical perimeter identity reconciled from the 2026-08-17 inventory; exact fx-260831-b3e2738-b OTA verified past pending gate 2026-08-31; current PROTECT heartbeat retains 900-second sleep but reports class AUTO with no live sensors so sensor commissioning remains failed and requires USB or daylight diagnosis
F3FD50,68:EE:8F:F3:FD:50,PowerFeather V2,0.2,8,2,commissioned,fx-260828-d8f62c3-p,57F40023E1E599D60CF2A309E6A7AF2F94BF45716421309B2B3A15048B239097,Generic_LFP,6000,2000,Party In The Woods,true,uplight,trunk light - position TBD,2026-08-16T18:04:43Z,2026-08-28T23:21:16Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; allocated to 6 Ah trunk-light fleet (runtime auto-probe); universal-default exact revision survived A/B verify; 300mA IPRECHG and solenoid capability enabled; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F3FD60,68:EE:8F:F3:FD:60,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,6000,2000,Party In The Woods,true,,,2026-08-16T19:30:26Z,2026-08-18T02:58:03Z,Unassigned; tentative canopy/downlight or extra; 6 Ah provisional (set 15 Ah if large enclosure); class_ovr=0 AUTO; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F3FD7C,68:EE:8F:F3:FD:7C,PowerFeather V2,0.2,8,2,enumerated,net-bench-2026-08-06.4,418DDE5E7CFFEBBC048B170E4F42A2BCAD433A89F26BA778F67784E9C4A5DF55,Generic_LFP,6000,500,BubbyNet,true,capbank_probe,NC rev-1 3P capbank bench,2026-07-27T21:46:07Z,2026-08-06T22:43:32Z,USB preflight reverified 20:4017 flash and 2 MB PSRAM eFuse; BubbyNet USB flash plus no-touch OTA recovery passed; battery-installed boosted strikes passed 5-50 ms and 10x20 ms endurance cold; radio-quiet 8/12/20/35/50 ms DMA waveforms captured at 40.318 ksps/channel with no reset or overflow; keep on bench for transient and dual-source root cause
F3FD88,68:EE:8F:F3:FD:88,PowerFeather V2,0.2,8,2,commissioned,fx-260829-b0ff5db-b,276D6558116A40DA15F32ECCF6BC7A940EF6D827BA965DDB81A8A8F5B0E27AE0,Generic_LFP,6000,2000,party-in-the-woods-v1,true,perimeter,NC perimeter light 1,2026-08-02T02:45:00Z,2026-08-30T10:46:04Z,Initial fx-260828-658b7d2-p retained a genuine 3.028 V low-vbat PROTECT entry and passed recovery after charging above 3.250 V; exact fx-260829-b0ff5db-b USB service-artifact flash preserved NVS and passed a second uninterrupted 60 s release proof; shared-WiFi endpoint 192.168.1.187 verified; field/channel 11 mesh rejoin and healthy MSA311/VL53L5CX reads verified with no pending OTA or BQ fault; future dual-site production tail required
F40174,68:EE:8F:F4:01:74,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,15000,2000,BubbyNet,true,downlight,,2026-07-27T19:20:52Z,2026-08-18T03:05:12Z,Battery-installed USB commissioning passed; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F4019C,68:EE:8F:F4:01:9C,PowerFeather V2,0.2,8,2,commissioned,fx-260828-d8f62c3-p,57F40023E1E599D60CF2A309E6A7AF2F94BF45716421309B2B3A15048B239097,Generic_LFP,6000,2000,Party In The Woods,true,uplight,trunk light - position TBD,2026-08-16T18:04:43Z,2026-08-28T23:21:16Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; allocated to 6 Ah trunk-light fleet (runtime auto-probe)
F401A8,68:EE:8F:F4:01:A8,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,6000,2000,Party In The Woods,true,,,2026-07-27T19:11:49Z,2026-08-18T02:58:05Z,Unassigned; tentative canopy/downlight or extra; 6 Ah provisional (set 15 Ah if large enclosure); class_ovr=0 AUTO; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F401CC,68:EE:8F:F4:01:CC,PowerFeather V2,0.2,8,2,commissioned,fx-260828-d8f62c3-p,57F40023E1E599D60CF2A309E6A7AF2F94BF45716421309B2B3A15048B239097,Generic_LFP,6000,2000,Party In The Woods,true,uplight,trunk light - position TBD,2026-08-16T18:14:35Z,2026-08-28T23:21:16Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; allocated to 6 Ah trunk-light fleet (runtime auto-probe)
F401DC,68:EE:8F:F4:01:DC,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,6000,2000,BubbyNet,true,perimeter,,2026-08-17T21:46:43Z,2026-08-18T03:05:13Z,Battery-installed USB commissioning passed; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F40254,68:EE:8F:F4:02:54,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,6000,2000,Party In The Woods,true,,,2026-07-27T21:46:07Z,2026-08-18T02:58:10Z,Unassigned; tentative canopy/downlight or extra; 6 Ah provisional (set 15 Ah if large enclosure); class_ovr=0 AUTO; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F40268,68:EE:8F:F4:02:68,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,15000,2000,Party In The Woods,true,downlight,outer hanging ring - position TBD,2026-08-09T04:03:17Z,2026-08-18T03:10:34Z,USB production flash and Party endpoint passed; reset only recovered TMF measurement start with untouched cable; MSA/TMF/BMP healthy; canopy-solenoid OTA fx-260816-cef34a4-b exact revision survived A/B verify window; 300mA IPRECHG exact revision survived A/B verify window; universal-default exact revision survived A/B verify; 300mA IPRECHG and solenoid capability enabled; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F402A4,68:EE:8F:F4:02:A4,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,,2000,,true,,,2026-08-18T03:05:13Z,2026-08-18T03:05:13Z,Added from 2026-08-18 fleet OTA evidence; full MAC inferred from the fleet batch OUI and observed short ID; prior assignment and capacity not yet reconciled
F402A8,68:EE:8F:F4:02:A8,PowerFeather V2,0.2,8,2,commissioned,fx-260829-b0ff5db-b,276D6558116A40DA15F32ECCF6BC7A940EF6D827BA965DDB81A8A8F5B0E27AE0,Generic_LFP,6000,2000,party-in-the-woods-v1,true,perimeter,,2026-08-17T19:22:51Z,2026-08-30T09:26:49Z,Stale 100 mA charge ceiling corrected to 2000 mA; exact USB service-artifact recovery preserved NVS; genuine low-voltage PROTECT and a later reset-load-armed PROTECT both cleared through charging above 3.250 V and continuous 60 s proof; user accepted sensorless operation after physical cable reseat still found neither MSA311 nor VL53L5CX; class_ovr=2 intentionally pins the perimeter LED profile and class_mismatch is expected; shared-WiFi endpoint and field/channel 11 ESP-NOW rejoin verified; future dual-site production tail required
F402B4,68:EE:8F:F4:02:B4,PowerFeather V2,0.2,8,2,quarantined,,,Generic_LFP,6000,500,WonkyHouse,false,,,2026-07-27T19:20:52Z,2026-08-19T20:08:52Z,"Quarantined 2026-08-06: passed 20:4017 flash preflight, probe upload, and unboosted 5 ms test; later entered invalid-header loop with unreadable JEDEC flash before the 12 V boost was energized while attached; ROM/USB remained responsive; fresh COM20 serial on 2026-08-19 reconfirmed repeated invalid header 0xffffff07"
F402B8,68:EE:8F:F4:02:B8,PowerFeather V2,0.2,8,2,commissioned,fx-260828-d8f62c3-p,57F40023E1E599D60CF2A309E6A7AF2F94BF45716421309B2B3A15048B239097,Generic_LFP,6000,2000,Party In The Woods,true,uplight,trunk light - position TBD,2026-08-16T18:14:35Z,2026-08-28T23:21:16Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; allocated to 6 Ah trunk-light fleet (runtime auto-probe)
F402C4,68:EE:8F:F4:02:C4,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,6000,2000,Party In The Woods,true,,,2026-07-27T19:11:49Z,2026-08-18T03:10:38Z,Unassigned; tentative canopy/downlight or extra; 6 Ah provisional (set 15 Ah if large enclosure); class_ovr=0 AUTO; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F402D0,68:EE:8F:F4:02:D0,PowerFeather V2,0.2,8,2,commissioned,fx-260816-prtrel1-b,6305E9713CE1DD3FDDD37C66FEF4FAB84FB1D6782AEBD8723BB12E989243297E,Generic_LFP,6000,2000,Party In The Woods,true,,,2026-07-27T21:46:07Z,2026-08-16T18:49:13Z,Unassigned; likely inner-ring canopy/downlight candidate; 6 Ah provisional (set 15 Ah if large enclosure); class_ovr=0 AUTO
F402F4,68:EE:8F:F4:02:F4,PowerFeather V2,0.2,8,2,quarantined,,,Generic_LFP,6000,500,WonkyHouse,false,,,2026-07-27T21:46:07Z,2026-08-19T20:08:52Z,Quarantined 2026-08-06: invalid-header loop and unreadable JEDEC flash; ROM/USB and RAM stub remained responsive; no energized 12 V boost exposure while attached; fresh COM25 serial on 2026-08-19 reconfirmed repeated invalid header 0xffffff07; root cause open
F40308,68:EE:8F:F4:03:08,PowerFeather V2,0.2,8,2,commissioned,fx-260816-prtrel1-b,6305E9713CE1DD3FDDD37C66FEF4FAB84FB1D6782AEBD8723BB12E989243297E,Generic_LFP,,,,false,,,,2026-08-25T03:46:20Z,Known low-power rollout holdback omitted from the canonical registry; passive T-Deck census confirmed fresh heartbeat on the prior recovery image; role capacity and installation position remain unresolved
F40310,68:EE:8F:F4:03:10,PowerFeather V2,0.2,8,2,commissioned,fx-260828-d8f62c3-p,57F40023E1E599D60CF2A309E6A7AF2F94BF45716421309B2B3A15048B239097,Generic_LFP,6000,2000,Party In The Woods,true,uplight,trunk light - position TBD,2026-08-16T18:04:43Z,2026-08-28T23:21:16Z,Bare-board USB commissioning passed; shared-WiFi OTA endpoint verified; allocated to 6 Ah trunk-light fleet (runtime auto-probe); universal-default exact revision survived A/B verify; 300mA IPRECHG and solenoid capability enabled; Exact fx-260818-05ed4b3-b OTA A/B verify passed 2026-08-18; fresh revision heartbeat survived the 20 s pending-verify gate; Exact fx-260818-f80f315-b OTA A/B verify passed 2026-08-18
F40314,68:EE:8F:F4:03:14,PowerFeather V2,0.2,8,2,commissioned,fx-260818-f80f315-b,0F1119C6BA80F2280DB2C04F478A59B6BE0C407EDF6C95C62248F89AF90AD638,Generic_LFP,6000,2000,party-in-the-woods-v1,false,perimeter,,,2026-08-25T03:46:20Z,Known field fixture omitted from the canonical registry; passive T-Deck census confirmed fresh class-2 heartbeat on the current fleet image; installation position remains unresolved
F4031C,68:EE:8F:F4:03:1C,PowerFeather V2,0.2,8,2,quarantined,fx-260817-ec7f28d-b,1598F5506E4541E4F5C6EFDD8693A3959510C9ED1F3467DB4BC8BF874B40F2B7,Generic_LFP,15000,2000,BubbyNet,false,downlight,,2026-07-27T21:53:14Z,2026-08-29T16:48:28Z,DO NOT INSTALL: external sensor-chain cable hard-held the shared I2C bus; PowerFeather and TMF8820/MSA311 each passed in isolation; suspect cable failed direct MSA test; after accidental solar-without-battery connection the USB app no longer enumerated; recover USB-only and replace with a separately proven cable before recommissioning
F40330,68:EE:8F:F4:03:30,PowerFeather V2,0.2,8,2,quarantined,fx-260816-prtrel1-b,6305E9713CE1DD3FDDD37C66FEF4FAB84FB1D6782AEBD8723BB12E989243297E,Generic_LFP,6000,2000,Party In The Woods,false,,,2026-07-27T19:20:52Z,2026-08-19T19:59:13Z,DO NOT INSTALL BATTERY - reversed LFP connection produced smoke; USB and existing firmware still run but the battery-path ICs exceeded absolute maximum; retire/e-waste; prior (main 08-16): Unassigned; tentative canopy/downlight or extra; 6 Ah provisional (set 15 Ah if large enclosure); class_ovr=0 AUTO
